id,prediccion
28039,17804163.22455962
28992,31859008.3187741
6635,41372415.14489657
9905,589197.7776766208
12594,58145847.3419638
1415,58143768.73044361
16184,34555235.38892568
28626,47330358.67963407
8780,27461133.969659593
21642,238724343.31971148
22865,99521769.4679439
14249,22948775.478690315
145,49720680.98752001
23333,24970975.074313488
29560,35721757.502334066
1051,50854691.288973056
23234,17768107.797460962
20468,20919894.57832425
12692,29721873.911594793
9195,23918416.248143706
1513,383147067.9860323
6493,49066747.43536642
11467,33796892.9158106
10230,14782329.459919982
23310,39165020.86059911
25419,44734909.0205096
22346,63840374.77999355
14223,551054356.5768306
16639,61883434.7087035
3028,718747829.825379
19280,130695480.11039832
16585,68238367.93244396
14698,44205749.43191902
25816,199454.7596401279
1819,33270175.485831145
22973,58421858.878507964
19884,229720979.4946406
7851,123474549.94858535
20329,140982710.73436332
24204,54435949.67067116
9398,19414969.627211947
15784,32004333.830739055
18369,19868535.010008913
16346,14800108.915082108
17288,37860323.8379934
29027,51200463.75399256
28817,580237109.5346402
20883,59445298.905415796
18271,24079762.13997743
18354,63747757.16029645
17688,66473538.83188555
7504,20769520.915379018
5876,451288862.28541195
11859,149663469.68233147
19663,39311998.29544088
2276,657958419.1805096
24456,36472641.653068416
25254,11147927.188963309
27021,29546725.299687862
16660,233294227.91818124
16894,83815877.60230675
6926,450392333.2982817
19036,34642691.222516865
20704,619935051.6032103
27935,98839787.5510678
17472,36274962.51879509
26054,507840308.01123375
4956,495781054.1756825
29344,43591169.66597717
8391,18883557.745358035
26542,336796950.3263295
24149,37662917.66930181
24469,35858195.54024932
16606,43781219.49093171
21764,15432916.208691537
29485,51529778.037893854
6253,118534569.85854751
22503,37412498.25621537
4323,25575802.369147208
2636,2413480.0627424587
21631,606227197.2140878
23024,24673326.59962103
28684,24103005.438570913
5136,62195845.9250882
26232,742395167.3119996
27368,20653241.237437487
14749,59638556.99535443
8630,150591919.60993555
28201,103159918.82066657
19378,56449828.33697837
3790,3062195.8591468763
25456,622085267.1204616
25162,732228050.8933694
12597,14519288.703937357
25385,57165595.777342185
26261,27184666.059914213
16571,115556598.69872661
16584,661636737.7697278
7800,11398494.40049526
24810,373482824.25166005
24397,20765570.72313921
20337,44371666.06172867
19468,487037995.6799128
22069,80266610.11468329
26208,87522918.89236769
25638,419309.34178596234
13156,26246632.984777402
19061,27495586.03001854
9000,77271260.61834925
7287,43653457.55707529
9919,33033710.705960438
15337,37322434.347164035
2137,11535081.111611517
8736,52215916.87534779
8035,466417236.57235247
27082,121034420.80051205
29695,144449839.51740283
18470,49717359.00822937
7889,115047807.76089564
25906,11489653.80468887
21479,81717196.478809
4166,48602373.965995744
11029,81766243.41227156
12137,30969301.82702703
24372,24176056.999949493
9548,48156334.595303036
10611,299055265.28966486
12386,391768194.0466438
9001,273500830.5587261
6689,52737501.4559287
11652,146102089.81840226
7013,49191822.88387476
17269,34403509.625734344
27175,197658108.83561704
262,30305890.93287948
13401,574163610.233364
21868,143006252.21375468
27567,640966746.1629751
15290,132819211.94087945
25992,83236864.04589088
6759,54575526.56637468
15498,521533068.40506583
15392,151159275.39464003
22671,101493795.77890846
18191,125049196.84869379
19861,54710059.178307265
7034,688639007.9248688
17409,72123123.42812586
8050,11167808.120755259
26085,17562569.48010081
22522,507092376.811271
7500,90343097.26324706
14816,65145822.51930367
28970,633100830.4198264
13657,56442224.86197625
657,162610263.05268338
7902,265280389.74383768
15801,11386926.815229611
4405,728055935.2706755
28784,483661372.1637783
5340,85848074.99664125
6189,20469801.64666177
14995,28790967.363778993
7885,33898447.86606497
4257,17894119.746397052
13100,55720164.16944213
6150,169825436.22293267
5285,79291027.792103
16218,108167777.4289823
8461,136786895.18360975
5680,343448191.4812814
5006,43363929.86031146
1445,149131071.8631192
14615,19259154.926314294
19443,651534393.2790895
10213,740458236.7789392
24746,23311368.56429567
15583,20753386.090721153
24625,13568160.667223763
29675,86891686.13824141
2868,15268724.060897775
5976,353850838.2178329
13192,75527619.18012276
8980,31613566.238676317
19402,496457.53280686453
20994,57920286.57035966
25234,76127715.81457879
13611,302991552.8442166
25649,37930303.71309285
10414,95031921.89830992
24017,43711583.205698155
3807,48175251.42961039
9656,379520887.16567004
29515,21721239.837648913
27999,715048360.3419154
1490,31754584.600946903
12731,38372994.02086702
15001,44032512.45244189
20722,131034371.78176054
25239,732598051.5886977
14790,28809387.21535452
28782,121509570.38665062
1367,48534731.45968823
23459,440807673.21094805
4740,31912276.248350386
8467,558223491.191149
26528,49869452.54150524
8611,50147131.03683907
4885,4897473.659377963
11332,98161779.95288397
3602,27910384.119602643
8761,45505193.87064184
14530,11061957.178371882
2465,281697837.3889153
12864,11474941.779712597
5672,30647729.40044413
3046,250911803.9086719
3185,59186595.52000305
14312,312792895.76119983
4116,290550911.8095353
25576,15349550.063086692
812,35338266.15151076
5221,99747316.23009798
9645,21448981.19800782
23406,540043235.063351
6050,386744193.8025225
14462,42522044.31430464
368,25960750.747595936
8828,739506408.4710635
27024,13574443.27722096
27007,479065102.42043656
14320,57893968.33123175
15853,787794048.5636052
14879,11427893.984820915
128,265669898.35138613
21207,34192844.13780917
874,54933667.70015821
24481,116421756.61009556
12059,62432596.46645599
15058,291711554.1072858
20760,439330455.2606098
17996,36854372.84693419
457,185481863.5023454
22896,542733113.5408117
16517,116582332.29117484
19045,52300194.991886616
8705,300576.4427963497
12814,539415039.7780063
3843,417276078.2231418
15300,112600036.23825306
2406,30536536.618206795
27187,15548595.72299874
9184,294589432.54046625
10528,56502604.645540334
13041,32147399.975303564
14837,688857595.5394828
16982,40764047.74866533
3777,41977260.305959664
12741,13900875.649310226
26059,60368262.37016822
5981,477734898.8921547
15343,30358867.302109342
20442,42422897.017861865
21440,58703072.98540478
12970,239098.2739299499
15275,42008820.7108163
23350,34166993.21846656
19078,564322681.4590849
6827,476361411.57417107
15500,18277139.93386375
7126,97916645.5951282
20313,33903261.888207085
29882,16403098.028051173
19538,54185353.147971764
17914,44709790.097692855
23513,120737011.007576
12037,11436302.54129453
9607,5461107.06025683
8376,56475632.69946373
26088,54851.53466511999
25441,47833567.131700866
24540,501197759.681937
537,50914648.02135689
28318,16827781.91932516
12182,33352327.5863865
27199,42518152.760466166
11294,15710398.864035675
6897,629895792.5573603
13364,11383047.81412763
3287,438504292.9042798
8083,556049266.8838508
26451,677748474.0375285
5344,17531647.233406033
15758,78789677.76412551
17387,31108877.06034944
16318,713856958.7070619
14338,31308561.144712124
6634,166038209.22864664
4606,40478568.514634944
23049,664576383.8003169
27718,21741558.76170314
23529,61180951.77622312
15514,24328683.23805473
28499,521638491.3920935
8349,57634336.45625416
29349,56536488.16955297
4038,400560467.4823266
2567,32760460.226061113
15663,26054666.43297607
19935,96230587.03060073
11375,62911776.96278102
3001,48283430.08497068
7336,32007732.34308279
21094,129932254.3646305
10334,337696517.16333365
2974,33481386.386787314
7506,12225358.989261612
10306,13297785.088228798
19010,323640528.20406455
16535,646773648.1917342
10245,41878994.18759982
13659,128917718.12318029
24334,97615384.49906266
21537,42962937.16453578
5450,570446336.2870816
28598,20889622.401397847
21515,34958896.990199395
22230,20892553.789230507
4585,340671422.32454735
25835,127142705.26628596
29340,17740761.185166612
7268,55827356.98861781
4085,14738595.4227425
12111,47275273.99941102
16913,37058764.2318882
20234,29151342.381172113
7440,42202216.282810405
15120,110923390.34634924
11205,176970978.03214163
2642,157748776.5059616
21644,102717161.52510095
9332,42824907.16243027
26600,30805948.499243084
14571,83956011.1151762
11960,30636795.589960452
11437,20543485.997497417
29616,93168273.16419616
7559,747093589.8135494
972,90400772.27235289
1454,671779250.7067816
881,74686450.17303152
3387,59816269.497992165
24606,64828631.44119523
2464,46678330.848520726
6978,45038455.79950406
12746,335519776.933096
13469,283600753.7765677
9688,28074304.318568107
18304,551825071.1298633
25592,51818299.411363184
15919,51637362.323445655
27521,47803.62822562136
22940,56012986.60243658
9562,29828615.856767338
29725,87664219.39486559
23036,408585043.7512852
10128,71107618.9020441
11216,86813699.37101205
10882,37352160.798079774
8138,38937685.22504529
26989,126538322.40246616
18308,45832468.10729872
17912,55379175.346475884
20593,40472940.51145033
28369,16299174.883892735
1742,45271813.56220171
16424,104748447.68683001
11005,497420908.27170324
4950,776280613.488662
28780,545810917.3433543
3024,168479941.01558572
2584,356516606.8439734
15100,38304107.97146374
20166,25364526.471415613
26339,111270116.74900582
4851,16404568.728275403
29622,460685604.26696604
29664,31035640.62329496
22706,497141537.43573666
21482,17531899.221458197
26179,106214827.68948518
27446,28493111.088273782
1724,162081466.29456845
8486,60254006.354620926
347,437891583.6771651
13029,43587063.907024354
8822,30594566.430857833
25677,276738123.196014
7535,54480473.92996621
23390,36384156.231046885
21580,456406754.0409496
8887,305846978.9731361
24885,26487083.76818228
10505,23042627.719335638
7302,37345453.99602202
20024,46754430.31080648
25810,30361805.462389197
3051,35910489.775733784
29522,11696583.434568627
11336,71202244.32019088
24040,357786961.2521387
7749,266364605.1873669
9382,602993740.4991634
10934,576963793.934025
6033,623202400.0127834
9622,156158043.25582623
2725,123935477.97833738
18009,68319380.68422121
10899,72247387.61490537
21376,11317649.670586234
10987,129450010.98744553
4739,282447014.6352702
4833,307318671.17925066
8091,444089841.40783626
12933,127198582.81060947
21860,45475570.81122367
9117,16822443.47625084
15135,88554282.04390857
10393,96884680.01661974
29412,56536447.92336017
24368,75599481.53113464
2172,702893192.1999662
25144,88647083.2059884
24331,282233388.4032517
4660,272434439.4609044
17118,25440175.26353605
13790,102334258.05918856
29967,177157826.06331715
1995,28929771.442652643
16116,176858967.20136192
19279,17151554.704389818
3499,48744689.54889869
486,724950651.7795353
12793,94996994.28963861
5027,113523064.67371555
13370,440741312.7699031
28607,38323022.30321641
5253,48734431.03590223
14958,407978.7848427162
3567,497229941.71587616
8674,35541906.57136851
21624,77337717.17567281
9162,11472475.012458771
15939,11405120.49357249
19084,750200078.4393429
17645,16723515.61071458
15077,127947563.83498323
29866,75878068.17525747
25265,33636376.70628888
28079,19452499.83175847
24553,151569900.25564265
26027,481149049.93813896
6030,46050033.1428739
9993,287339059.6650856
25324,391870782.2472558
15295,58510265.13285992
28837,51928844.79866685
24126,14670548.834633633
17586,702212434.674188
21944,98573811.77184787
5577,29931277.56193172
7722,38641855.030937485
22889,99380921.22456455
2650,48013441.53639819
22742,121494097.28019316
8958,39271965.50119058
15316,59432.6738507941
2580,34380653.26267639
8973,524318621.1406337
15011,11073518.132236889
18387,78824896.37706755
13131,356931229.3517562
11498,21318249.530682452
5800,12638031.447291479
27910,45163921.98264706
10508,20544858.600283932
2806,1351631.400965332
26854,152287417.57994208
20493,76442753.84960045
292,32528711.750530414
9335,140316704.03219587
12560,404328861.7098851
21522,701859586.620068
15787,333416095.0897973
28485,69704417.03054915
17310,32027179.411270972
10621,46192664.00883895
16240,58764315.31823675
13272,86246435.43852952
7677,71378230.0171109
15489,551270155.7070051
4514,12230559.029967899
26665,552095153.8469307
2950,57675141.22531348
1766,28797267.94519429
5659,11057728.434508182
6479,54759667.82473677
6068,32064207.48658502
16179,57121721.969232835
18364,16478628.515829986
3886,383860828.4525696
4700,82168822.73911223
22334,514479901.14148194
23686,75983492.62279192
20625,707433752.3066777
13885,108451748.17680852
27519,537115933.9869161
13863,30724558.092058897
27157,24373120.44816379
28076,191023393.51228598
24834,12271497.699770873
14854,64233905.32626461
18937,50345140.749767266
7899,269514454.168465
11071,87603007.4649974
29864,48405346.714639224
25821,11444648.311128492
5140,739635527.1313751
4891,13622915.873341002
4187,58327568.14210174
22267,609211526.3715395
14089,35392917.858218975
13638,5459021.606902641
6905,105515100.05427656
14810,94737082.3954805
4789,117466456.67410576
742,66900089.9780495
2798,30636362.711368483
6658,28958038.147804894
29963,57118025.750485115
2550,61952200.62743064
28469,11486761.245232396
19065,11136548.697312158
16416,11061604.783049906
25813,40191833.46337584
5226,472772444.110736
21096,119496276.81377426
22860,11458151.656355249
24650,15492857.567727285
28390,11479732.499299277
2497,210735002.59234494
22287,37515177.98384787
11249,124845016.53810771
13134,99371092.27010502
19101,78703892.02528007
8923,710575916.5989001
26134,137475490.61657146
26980,49317101.26102542
29119,47230560.45847551
3107,106309825.9350163
10651,7091457.718232883
6429,280176663.26922864
1828,605115528.9046395
16791,33387256.08853008
641,254570953.98528823
19575,23832953.058511265
11814,54042789.74229296
29568,69480610.05765292
25554,103088099.07377332
24340,50653015.227510706
13279,39838175.53689399
29774,137982960.0235446
14109,155962682.58852002
22017,44936910.60013319
954,54758095.79283039
25329,704781892.119219
4635,205728421.70359936
2030,77063649.8879959
9792,404314997.28178847
22115,20055822.637542225
20352,398704736.41205573
3050,3114434.2071215534
17428,28017176.46112137
27000,83299443.87301806
9052,48508478.02803376
17658,718069479.570099
5069,110623366.93237732
20137,147635208.0476552
2311,41105555.36709927
13633,26518027.43505787
28319,14969661.7765029
16920,44525737.28846871
12426,39156392.928080045
19317,12891309.289220888
5287,42227996.92314436
29949,78131496.88708584
26904,27583357.41801645
28153,19998952.247730333
15812,33774085.4555422
1203,6016140.991712653
28416,586258067.9503154
481,133979857.8833662
12822,37811082.822828576
14286,71249230.62955165
26803,55890968.60103767
22586,573490908.8865241
9682,50511513.04735445
14757,758577949.4617183
8651,63524725.25442499
1323,234581023.0067027
13309,314805989.8975525
16542,120027913.84667772
29269,64881684.5104869
15987,41237915.664934866
10072,19767231.808410536
22422,614009649.004584
8014,42411420.219558135
17937,550611507.5668364
5679,15755398.88630683
19126,131989462.02952401
9129,180222393.4930008
7496,120498061.73404366
13639,41118817.804151654
28205,29715570.70807652
22976,133479440.92428236
28867,121518376.26123585
20802,212638658.91876397
13064,61215497.09214778
928,87828773.20242625
8059,11535055.319704497
7937,60230563.049456924
11933,627712491.7425861
16636,12626526.64864661
23744,465202.4113665075
22172,24227253.092154723
24247,46435737.48857287
16136,150772304.02340916
26555,658416243.1931084
8048,485390525.5657248
13846,310191223.3281822
20870,55976152.233606964
22785,352090240.5770167
15576,13794353.52696602
26597,43449990.21652188
26428,2815254.5997025426
15059,514414632.70825195
15809,646607847.1391201
12805,292961297.29939127
24415,73039164.22974437
11626,38025603.477442645
2222,18499801.198186748
15538,57037529.49237873
18305,549021768.6432483
28334,11209756.426871557
18267,109312657.25361829
29555,35769183.28848096
8228,56060877.87196138
12302,14231827.47074142
14648,490701894.88009393
29149,42240715.78608586
12084,20813916.720865816
7683,328416852.1520715
513,682273639.970454
28429,386290841.9607247
21341,552653591.4018909
15558,12137036.54987318
28391,16193732.091028899
18777,38346050.56158258
12705,633310979.0060569
25168,52516028.194172464
26836,431071436.238719
28631,65379701.833966255
28243,483358413.7360457
1457,42808279.59621172
20036,27425461.262433603
8215,17166611.664525725
28822,44563320.76175558
8395,679195771.6261365
24335,43365067.26837449
12424,6324583.4091933705
20285,352459810.6206865
18335,548800003.2652236
25701,109043626.05581501
20606,481715691.5058323
23119,49431991.81032817
29029,167072079.22892383
4059,48659293.91458042
6288,119232191.82961251
4255,34892608.88591888
3781,44075761.21919185
9799,126073736.78331599
27514,54189217.786553174
20967,41280944.01213376
6881,55838619.20304672
27994,552721799.7547971
15673,518351417.4305548
10013,21276850.81079583
16340,67017892.93746763
28197,132518071.5429818
29900,30583346.78702833
2956,38579286.25124208
14308,73448542.55814005
12134,106165130.81953607
29833,644608677.7972552
26702,759900986.7145216
5565,64773863.81833677
6127,44713680.39503516
29989,584446291.3169919
231,39436439.576723896
25198,53351705.99314392
6259,51394957.64496975
13127,174418289.749228
15362,53611147.964574814
3779,118545283.34094602
9689,3473361.6239382294
15110,222474342.70960805
2763,19287002.278083965
10780,52630951.57937262
25515,234821.92509259435
24120,23930137.42753612
10186,19729647.20195673
23318,103615274.31443425
20543,55898060.70989004
9533,15973286.366055392
1554,54460630.523905255
27318,593132475.0990078
13174,53001965.59196401
8940,24091122.280020747
23791,213764924.1183938
20654,43888078.13217137
19797,140664797.3638984
12866,499198629.5364462
20772,46046407.95618178
7389,34745294.338289656
23051,74258429.21431856
23767,540620567.4621862
24799,38181473.99383651
22186,35219602.61706564
16275,49027033.42507593
10655,28747910.58299434
8058,56265654.06799194
3917,34993706.158769265
3495,33936981.995989
17032,23338568.061656922
1902,124174930.04654227
23980,697581145.8553718
24491,363854520.11407167
25729,625426207.511903
20572,69305641.05415149
27086,13413416.302995646
1337,20814914.357856642
15136,397242617.24748456
29658,41440526.18923867
25412,40211274.36405947
19773,777995404.8412334
23458,13314522.217221621
1471,14084142.426281746
20862,11064776.34094768
24464,14407201.380855106
5465,50787533.599252224
2904,70928941.52291788
18512,15508341.023974175
19315,35216602.373940445
3595,17701692.003710736
1643,335358053.44434655
26592,45232588.639107734
4901,199547244.15981442
23675,557599214.3812044
27191,32375086.9219561
5854,283558995.35814506
16404,6407253.747949776
4547,96127145.88564223
18910,47635415.410364196
29416,625631174.9796754
12969,58414485.63888481
4221,97328331.08540352
5036,431937660.4148114
6174,102107107.03661929
12740,122945671.90207796
16835,527252329.9482427
6461,44990495.8736451
2134,409585938.7809123
5955,441232.5749092128
11964,98901392.38324118
8148,37150643.0023226
27726,27643920.480138037
21334,41392220.83793695
8201,22936162.990515023
12369,25038586.150153372
1216,38841950.152169906
15023,56340294.903260775
8872,97640545.0623249
22560,609378737.5070688
8031,30094890.216694806
10557,49831004.708171554
9568,26939588.61120626
15181,406035598.5604785
25733,45325910.10377841
28866,22616041.665405218
25687,88505950.11141181
1716,11070767.061421255
2486,413889524.0995272
20732,16091525.838172466
16686,455606555.9777911
4521,45657010.25647864
14813,46723222.99564468
23355,477134146.7618456
11263,21000918.732507154
22221,635664536.1768527
13034,45725734.67193883
27428,58060895.08059172
23745,42043979.79632863
10095,48297514.55644189
20131,59065942.68677336
8197,17492835.4691241
20848,282496583.1133554
13856,58098369.30171142
28266,165513669.68431357
12575,98507889.18782283
8241,361744541.5574476
4171,41108.117108097664
11092,28912055.780828577
2852,57677291.835478015
1890,55442055.74259212
20085,41789655.27093277
14262,82208002.44641276
14007,70144960.565703
21017,32400723.22710864
22861,41925404.14952597
18099,609236478.4116048
6152,35584759.79243646
3442,20736433.19602722
17078,14372810.7028028
22113,359762011.9756343
21744,496776835.8937094
24004,48448199.53290369
16937,15072107.078998197
2919,42422999.36661126
4345,246823947.08416787
18127,20953110.745262317
18994,582620404.6492877
937,451321325.5405519
18655,107134507.02055095
29981,419691714.974823
17049,92730260.189652
10778,15107812.975254212
753,31218321.41710413
3493,27099590.809413515
14412,16497030.677930554
13203,33805662.22323179
28157,45020801.49422886
16972,21742855.618295014
13798,347740414.52662426
26548,20551327.34718601
13521,21792905.569733497
14767,80594241.74780235
23870,727538314.2870502
24787,27960022.99011084
21513,52578556.76995881
23615,57330705.66615525
10444,33836710.60572796
8181,583362961.8162124
1148,229589278.32088175
20861,108843076.88352689
13292,30325375.12342692
6770,45566578.238550484
13499,19655826.213309746
4752,119674742.32329099
27944,57822246.1456274
23992,109651430.29785044
6837,409328833.15171933
17841,619062017.9209015
19173,44191262.50637754
25884,112303361.89057662
28714,51021021.77407125
11817,25721026.10489729
20219,199001394.43502644
24201,371489398.9349093
26320,534040397.4386689
8226,40213176.48361934
26922,476467945.0259966
17905,81814894.0098993
24723,109777137.25213057
11678,734616399.3808378
19385,35015880.85169449
26068,597267046.9088683
17285,74024333.37915443
17554,26406760.8993553
18124,46046430.5361608
28686,736588684.1935979
5395,9864731.30612233
8863,97928350.05493079
14960,45629208.49195526
14580,40232893.58479288
7686,41352938.68887324
1046,79314943.16090623
3309,18978569.850870807
23110,11270718.898708504
13688,58541483.87653857
22109,23489046.045552325
27185,62501553.189078934
21922,4262945.589236769
5611,175461114.12925127
4844,236644451.26602268
21451,346344049.9887436
3663,104387646.47937146
16357,23879443.388656113
11033,78771317.64133789
1531,30771038.628533598
16241,100314060.82357423
3639,124991043.18667571
6001,685485895.7937281
24795,44353468.603422605
13678,65305069.521393284
25756,33576724.72130525
4597,72140238.46586287
25969,749469460.0983288
3285,12059642.024711007
17434,30843450.313187823
22837,11071471.852065204
8207,30940971.89226891
28147,45301949.079174116
10813,705856616.9751133
22764,285152958.0194866
6527,293228357.7925516
9565,56461682.97034217
28575,726292126.2606678
11195,420974205.39005005
5156,234165337.29934627
29271,867762351.673431
8649,71959147.31101598
8959,76574297.75177456
9939,240268287.8415191
22242,11060076.85246793
6205,470479729.2329621
27715,31471714.10392767
11901,764028020.8941625
6528,20662676.60136839
13903,17339403.954657633
8195,32930140.365758836
13378,23773599.074596744
26634,547620558.8145187
17009,33873082.314467415
8325,741161523.0542296
13488,55611084.50235796
3726,82370676.9931335
21248,556156571.1520249
11846,84543455.25753538
14041,40703664.912461855
5816,54202285.86454006
2727,252056163.47803873
15166,58983504.53030583
20162,271390671.20713425
10954,24295059.632102452
11265,64351737.38952581
29906,29314437.00784501
1948,33306790.548490137
25418,280955529.7376236
533,393492299.6395456
23672,27682728.98780773
18338,404168653.33220017
26010,565937888.5610495
18055,59087716.105774805
22831,107990109.66026454
1613,33247739.70123931
17017,121335553.44360189
4646,41357252.777019635
23405,13864481.596160581
22329,621650053.7805682
12676,39894612.39989545
4772,60988713.190275684
1960,99483133.73420121
24318,696794293.6949203
5333,98516916.54583651
13562,257322912.58593532
18906,35432799.673678435
18171,34036623.2015486
6335,11330809.29935364
10014,18936794.07498994
6004,72674557.6971642
28116,151265331.9797022
16907,740146119.3162739
17867,11190834.818537962
24475,78208933.09672557
19842,113895352.54472473
21766,516768944.5659
6483,660807669.74525
7595,22467804.31414198
27996,541568582.7209021
1114,77075241.76416321
36,41143924.95141822
1731,14320503.494138455
26608,31886518.274039503
25154,41344319.07355784
7546,211843727.72818682
22161,36955268.156378575
1472,51176052.70055215
20770,558645932.3045465
19637,82528004.65656608
27364,102582928.76347294
13345,556325001.5753433
3449,11603767.012504335
7580,11068300.29416743
22592,20180548.59015304
29021,97149439.78952476
1423,606272891.282823
13890,50904418.05975711
17991,131728781.28568654
17814,134012239.34296118
2056,111583533.38725825
14128,40861202.60999286
16294,373174660.9537266
24829,683699074.1093173
23664,29884355.716508586
6745,17368556.07597686
10970,19942210.802262522
18190,77023013.62068298
7977,486763187.288373
27110,92023854.32879373
14835,102696407.1862732
14951,11522079.251977608
1636,105010878.34415716
10691,16499957.195745345
26465,87660438.40701663
24327,28919965.771272298
12234,26818171.53876735
12650,115436954.79208817
27205,97424498.52338095
25493,21028135.939310927
17453,210429978.86759245
27635,41543940.109312415
24219,475071840.01898545
22655,66226165.89411144
27182,26543813.53150799
383,17604712.14877224
3170,3453974.443070083
4169,264130779.31610096
20006,321075893.8765358
23710,60607064.20487339
27864,54428028.38439784
13819,60784404.55513628
16008,44908819.11986743
19848,39970261.54678996
12458,79723053.53137916
28785,28583829.882696416
20905,35648172.85490157
8779,54270374.37807405
18131,38883046.178858794
28510,12972499.271367695
7304,46231339.50139707
19275,36979852.00571344
28518,11088797.438056657
26543,760213306.260609
2010,44891091.85889652
28852,118742078.7141267
18633,225228620.2169284
11772,68696555.56693932
19932,84625351.26229103
15774,278623171.4445432
26298,26076546.324923906
13742,55616040.1513897
12838,21546646.71264682
20478,723720110.4545045
10631,59677173.133353606
21144,383517422.52184105
9566,193485306.06589186
1347,249052786.5075218
18336,423366876.06062496
28115,227465724.05583617
8399,305416901.1700958
719,51266021.56140774
1772,99504956.8628608
24815,571851619.8157703
22519,392525681.57518774
2405,15975481.257415546
24310,472270422.7305518
27934,101297917.37470903
25639,72465452.07942727
10601,729202432.2368101
11506,88046158.64136998
3875,608453172.937268
19862,54224107.19665468
2596,240129173.8417775
2005,44053978.90145503
3636,27436279.540655278
15988,602475863.3393947
25572,57362538.056075275
7526,47267996.46093409
22088,45127037.65030312
7446,24474554.332482997
2409,55993164.32076002
15559,60511878.168549374
2143,11083342.901399044
22363,374372130.3585495
25297,244354877.81007344
22993,21244260.714032426
29841,160782229.97947404
8179,127871265.29287258
14024,104145216.82108416
25470,91168047.63776638
24513,44658913.71763478
11225,38623698.671923555
9215,14794770.975772435
21237,35588432.65439566
21456,42886617.73333803
28794,3139817.4504372193
8477,43012923.211162135
4990,14208663.417199418
10883,38596962.530451775
5462,348992363.5958655
6393,11496652.779874586
12877,42513292.60804136
17245,71414291.50226696
2948,128839992.97642143
13985,84137432.49106614
13260,123635482.3115045
16176,34656713.73559019
6704,120106621.88081184
18789,59102428.83737464
7579,23437857.041838016
9397,516162606.6673553
10320,61029672.90380262
23512,23492075.935684964
28690,63803810.48167452
16234,514905512.5635289
23924,38680515.269983694
12283,69951923.33080241
10183,635400503.531075
27212,56499179.760796316
11528,24987569.391700134
4502,42212257.93931206
19081,87765526.49463212
23425,15613620.481326204
17231,792324958.5042626
24565,698004550.3403515
2753,36363900.78795331
24767,731515387.5824484
24667,12743841.11597716
7279,16583816.950195177
17804,481417837.6003866
4161,337325688.373032
1667,59615798.23848495
6254,31457202.76808035
3471,141409185.71691522
8427,56818247.79399579
21939,30230623.498666584
11322,27524622.317264937
22311,594218677.5929828
4814,22527941.2739731
3271,537932021.6434984
26398,31348320.41220475
18549,46473249.33125852
18613,38508572.796430595
994,17909205.505444277
4342,60898079.0977968
27256,86999120.56650338
5043,138959514.06625468
12651,24646656.556546677
20522,44314518.125051074
11616,575195697.8454872
26210,38490057.198464006
12759,64695588.96769624
6700,85883261.05818504
14965,44456664.31547788
16852,36407164.79169031
28578,47720971.410638824
20240,751963238.4905139
13986,50830610.909768574
24798,104964381.86798908
17830,37755342.30335613
18591,92741810.63024457
803,41303632.82919423
14718,35270384.35648776
28194,198558376.25654623
13815,39518774.72164769
7673,36657608.5507391
18834,85567873.06819549
10088,28220438.62620243
19549,38240795.57301919
5184,576193335.2448225
12203,86177040.1761299
10276,62241883.114677735
20256,656669475.7595172
18529,275574998.415447
14352,23593841.886797655
14060,380245069.96340454
4795,271832314.4904011
8471,73745903.1026689
7732,62748599.155715264
6506,23307237.903890755
24909,76674659.180782
8517,51780071.65970615
737,511023579.24145734
6621,33148187.25549439
19048,16842694.65507775
17432,37150668.22576654
4743,75311356.16434166
284,140710587.9465779
19760,473414856.6535102
21227,180672771.1031436
25176,94251715.76570468
13843,727107276.7548869
2251,81049180.33774035
2260,679349097.0666848
3452,341712663.0600156
5349,23729224.996755607
21087,386459675.35593426
6025,147320161.9620488
9774,47390680.612297826
8239,46868907.94766313
28419,21784010.445969235
15326,701470254.1245614
11548,74512876.86233388
23099,41854344.486892946
9962,18413908.855007615
10945,311985277.65001446
25978,65658580.78640586
5019,23201706.419477515
7537,521093033.89522904
4818,57315060.89817623
7354,52929947.23110976
7203,13595687.037496896
10382,421625060.8811734
3703,23489277.439019967
26755,25598356.29353482
18372,35840484.616727084
8484,655742716.0156624
9290,29012943.70073142
15417,14646296.765323922
17162,93209775.57730654
8903,51892372.46380276
3947,94558007.74166052
9503,327734770.9517161
25954,584295499.0921762
19264,355426564.31474334
15976,44651686.75659279
1806,44728768.48504667
7113,41567691.845509425
17903,56038146.85562573
24621,31327795.785725757
23137,54315227.786499426
5158,533715244.6483784
27292,132794730.58116245
2317,126807882.68905014
11891,92217445.52721876
15916,104805548.80248414
18183,18787909.4863803
16273,66358512.22782269
6238,456481492.55354196
29505,134382674.5849369
15000,39380402.17376718
29284,35562040.3197083
22954,24350238.312034357
2085,144713175.14546308
4149,48168202.73506533
3330,49971571.464577995
9059,196371799.72647372
19225,493217704.77408624
27882,63994520.08399948
23534,597718811.2692103
20792,17252793.60516539
2875,45767381.82391361
11842,87801144.82002945
23518,51124734.84794484
24147,11622389.959170423
14577,97801225.99540035
25127,139366461.54002318
26681,744902411.4762421
7768,45493524.07802958
20950,53420783.56180127
4708,38954010.08322286
9518,39510725.84915364
15786,67803022.90793335
26711,16561964.663429134
24561,36676194.09132381
14059,42319230.13014138
24024,303473582.3387271
